"month","account","total_transfer_in","total_transfer_out","account_monthly_balance"
8,"36487975932472424","1446.79","0","6960.8"
9,"36487975932472424","2695.5","0","9656.3"
10,"36487975932472424","872.73","0","10529.029999999999"
11,"36487975932472424","0","995.61","9533.419999999998"
12,"36487975932472424","2066.7","2011.6","9588.519999999999"
1,"37366144956693024","1353.25","329.75","1023.5"
2,"37366144956693024","3609.17","570.82","4061.85"
3,"37366144956693024","2510.5299999999997","0","6572.379999999999"
4,"37366144956693024","4403.8099999999995","3558.29","7417.899999999999"
5,"37366144956693024","1324.52","4336.67","4405.749999999998"
6,"37366144956693024","4514.63","3257.73","5662.649999999998"
7,"37366144956693024","3325.18","1507.88","7479.949999999997"
8,"37366144956693024","3459.29","0","10939.239999999998"
9,"37366144956693024","4394.59","0","15333.829999999998"
10,"37366144956693024","3395.37","300.87","18428.329999999998"
11,"37366144956693024","4467.63","65.25","22830.71"
12,"37366144956693024","1980.95","734.39","24077.27"
1,"39310992352868456","0","37.35","-37.35"
2,"39310992352868456","1616.26","0","1578.91"
3,"39310992352868456","1093.52","0","2672.4300000000003"
4,"39310992352868456","0","472.85","2199.5800000000004"
5,"39310992352868456","655.39","1131.09","1723.8800000000006"
6,"39310992352868456","1305.59","3155.3799999999997","-125.90999999999917"
7,"39310992352868456","0","0","-125.90999999999917"
8,"39310992352868456","0","0","-125.90999999999917"
9,"39310992352868456","1612.04","0","1486.1300000000008"
10,"39310992352868456","1254.02","1083.16","1656.9900000000007"
11,"39310992352868456","0","722.8","934.1900000000007"
12,"39310992352868456","6209.82","1180.85","5963.16"
1,"39552984518523472","3190.23","3592.9100000000003","-402.6800000000003"
2,"39552984518523472","10519.27","0","10116.59"
3,"39552984518523472","7662.490000000001","1765.98","16013.1"
4,"39552984518523472","6819.050000000001","3125.93","19706.22"
5,"39552984518523472","4024.71","3283.39","20447.54"
6,"39552984518523472","9905.76","1159.14","29194.160000000003"
7,"39552984518523472","6235.69","3498.89","31930.960000000003"
8,"39552984518523472","4243.18","2196.08","33978.060000000005"
9,"39552984518523472","8775.599999999999","4331.2","38422.46000000001"
10,"39552984518523472","7840.920000000001","4574.8","41688.58000000001"
11,"39552984518523472","2887.41","4078.3900000000003","40497.600000000006"
12,"39552984518523472","2332.28","3532.6199999999994","39297.26000000001"
8,"39719195379360320","1465.36","0","1465.36"
1,"39733978284683232","962.39","0","962.39"
2,"39733978284683232","879.86","1901.53","-59.27999999999997"
3,"39733978284683232","0","988.27","-1047.55"
4,"39733978284683232","0","0","-1047.55"
5,"39733978284683232","2331.73","1182.97","101.21000000000004"
6,"39733978284683232","0","1871.27","-1770.06"
7,"39733978284683232","1473.5800000000002","0","-296.4799999999998"
8,"39733978284683232","2105.78","0","1809.3000000000004"
9,"39733978284683232","3401.91","0","5211.21"
10,"39733978284683232","2614.26","0","7825.47"
11,"39733978284683232","2811.38","551.11","10085.74"
12,"39733978284683232","0","0","10085.74"
1,"41754186835222232","716.14","0","716.14"
2,"41754186835222232","1808.71","409.92","2114.93"
3,"41754186835222232","2257.21","0","4372.139999999999"
4,"41754186835222232","0","1870.87","2501.2699999999995"
5,"41754186835222232","0","986.81","1514.4599999999996"
6,"41754186835222232","3169.82","1060.51","3623.77"
7,"41754186835222232","3287.3100000000004","0","6911.08"
8,"41754186835222232","1615.93","4668.38","3858.63"
9,"41754186835222232","0","1649.06","2209.57"
10,"41754186835222232","119.78","0","2329.3500000000004"
11,"41754186835222232","0","577.63","1751.7200000000003"
12,"41754186835222232","105.99","299.31","1558.4000000000003"
1,"44131469179885920","0","0","0"
2,"44131469179885920","201.86","1652.08","-1450.2199999999998"
3,"44131469179885920","664.2","3146.37","-3932.39"
4,"44131469179885920","882.92","0","-3049.47"
5,"44131469179885920","1169.85","482.75","-2362.37"
6,"44131469179885920","0","2240.62","-4602.99"
7,"44131469179885920","1705.22","3050.1099999999997","-5947.879999999999"
8,"44131469179885920","788.14","0","-5159.739999999999"
9,"44131469179885920","2916.54","0","-2243.199999999999"
10,"44131469179885920","407.54","2819.5","-4655.159999999999"
11,"44131469179885920","2196.78","0","-2458.3799999999987"
12,"44131469179885920","0","700.85","-3159.2299999999987"
1,"45920161200910464","5079.34","2131.77","2947.57"
2,"45920161200910464","1316.54","59.86","4204.25"
3,"45920161200910464","2279.36","3874.28","2609.33"
4,"45920161200910464","3024.2799999999997","0","5633.61"
5,"45920161200910464","1346.9","1574.07","5406.44"
6,"45920161200910464","1404.13","831.01","5979.5599999999995"
7,"45920161200910464","4216.24","1108.27","9087.529999999999"
8,"45920161200910464","2170.38","877.6","10380.31"
9,"45920161200910464","2055.2200000000003","3237.1000000000004","9198.43"
10,"45920161200910464","6544.88","1823.98","13919.33"
11,"45920161200910464","2343.03","1695.93","14566.43"
12,"45920161200910464","585.51","0","15151.94"
1,"47304911976227328","1438.16","1873.38","-435.22"
2,"47304911976227328","2736.52","517.22","1784.0800000000002"
3,"47304911976227328","4346.92","1894.23","4236.77"
4,"47304911976227328","9420.310000000001","3619.59","10037.490000000002"
5,"47304911976227328","10144.169999999998","2844.81","17336.85"
6,"47304911976227328","4363.67","5408.74","16291.779999999999"
7,"47304911976227328","9980.83","2289.19","23983.42"
8,"47304911976227328","3017.55","497.92","26503.05"
9,"47304911976227328","6968.89","0","33471.94"
10,"47304911976227328","3316.0499999999997","2669.5299999999997","34118.46"
11,"47304911976227328","4396.610000000001","5327.61","33187.46"
12,"47304911976227328","8045.86","6608.09","34625.229999999996"
1,"47339397695617896","1565.9399999999998","1250.67","315.26999999999975"
2,"47339397695617896","0","1773.43","-1458.1600000000003"
3,"47339397695617896","718.89","0","-739.2700000000003"
4,"47339397695617896","1436.28","0","697.0099999999996"
5,"47339397695617896","1516.37","979.55","1233.8299999999995"
6,"47339397695617896","1550.67","1712.61","1071.8899999999996"
7,"47339397695617896","1474.3600000000001","3060.28","-514.0300000000004"
8,"47339397695617896","232.59","0","-281.4400000000004"
9,"47339397695617896","1830.0700000000002","0","1548.6299999999997"
10,"47339397695617896","1980.53","0","3529.16"
11,"47339397695617896","0","1719.6299999999999","1809.53"
12,"47339397695617896","1935.96","0","3745.49"
1,"48004411686966848","741.15","771.18","-30.029999999999973"
2,"48004411686966848","2983.7","0","2953.67"
3,"48004411686966848","2260.84","347","4867.51"
4,"48004411686966848","396.96","0","5264.47"
5,"48004411686966848","706.01","0","5970.4800000000005"
6,"48004411686966848","211.95","0","6182.43"
7,"48004411686966848","0","1012.86","5169.570000000001"
8,"48004411686966848","763.09","0","5932.660000000001"
9,"48004411686966848","722.71","1435.68","5219.6900000000005"
10,"48004411686966848","3049.09","0","8268.78"
11,"48004411686966848","2908.14","1797.97","9378.95"
12,"48004411686966848","1145.66","0","10524.61"
1,"49203774502987936","0","807.35","-807.35"
2,"49203774502987936","4631.02","1859.26","1964.4100000000003"
3,"49203774502987936","0","113.46","1850.9500000000003"
4,"49203774502987936","535.51","0","2386.46"
5,"49203774502987936","228.95","0","2615.41"
6,"49203774502987936","548.23","4960.72","-1797.08"
7,"49203774502987936","4205.28","0","2408.2"
8,"49203774502987936","0","884.96","1523.2399999999998"
9,"49203774502987936","1606.28","66.75","3062.7699999999995"
10,"49203774502987936","1785.06","0","4847.83"
11,"49203774502987936","775.81","0","5623.639999999999"
12,"49203774502987936","0","0","5623.639999999999"
1,"49447840776902688","3302.85","9123.75","-5820.9"
2,"49447840776902688","4301.860000000001","889.99","-2409.029999999999"
3,"49447840776902688","3736.63","0","1327.6000000000013"
4,"49447840776902688","4221.56","4000.8099999999995","1548.3500000000022"
5,"49447840776902688","4379.8","1511.99","4416.160000000003"
6,"49447840776902688","8798.22","4623.12","8591.260000000002"
7,"49447840776902688","3474.5","990.98","11074.780000000002"
8,"49447840776902688","5369.29","3453.92","12990.150000000001"
9,"49447840776902688","7195.34","1531.89","18653.600000000002"
10,"49447840776902688","3620.1099999999997","136.03","22137.68"
11,"49447840776902688","5967.4","1574.25","26530.83"
12,"49447840776902688","3110.59","2233.88","27407.54"
1,"49642714727831200","0","0","0"
2,"49642714727831200","340.29","0","340.29"
4,"49642714727831200","1686.29","0","2026.58"
6,"49642714727831200","0","0","2026.58"
7,"49642714727831200","569.26","799.45","1796.3899999999999"
9,"49642714727831200","2.99","0","1799.3799999999999"
10,"49642714727831200","0","75.23","1724.1499999999999"
11,"49642714727831200","0","3800.2200000000003","-2076.0700000000006"
12,"49642714727831200","651.67","519.84","-1944.2400000000007"
1,"50155847942148304","1983.78","0","1983.78"
2,"50155847942148304","1609.38","739.01","2854.15"
3,"50155847942148304","1777.78","1383.82","3248.11"
4,"50155847942148304","1794.1399999999999","3729.6800000000003","1312.5699999999997"
5,"50155847942148304","3052.57","1905.54","2459.6"
6,"50155847942148304","0","1483.4099999999999","976.19"
7,"50155847942148304","3441.45","193.12","4224.52"
8,"50155847942148304","1559.99","1870.19","3914.3200000000006"
9,"50155847942148304","0","0","3914.3200000000006"
10,"50155847942148304","2575.09","1018.21","5471.200000000001"
11,"50155847942148304","0","0","5471.200000000001"
12,"50155847942148304","2629.03","1719.21","6381.02"
1,"50681269867341712","3171.67","0","3171.67"
2,"50681269867341712","886.3","0","4057.9700000000003"
3,"50681269867341712","0","317.75","3740.2200000000003"
4,"50681269867341712","3066.6400000000003","0","6806.860000000001"
5,"50681269867341712","489.26","0","7296.120000000001"
6,"50681269867341712","0","0","7296.120000000001"
7,"50681269867341712","0","0","7296.120000000001"
9,"50681269867341712","542.13","1415.58","6422.670000000001"
10,"50681269867341712","3281.47","0","9704.140000000001"
11,"50681269867341712","425.78","0","10129.920000000002"
12,"50681269867341712","0","0","10129.920000000002"
1,"52167697395055120","7205.700000000001","5191.1900000000005","2014.5100000000002"
2,"52167697395055120","5101.21","4831.2300000000005","2284.49"
3,"52167697395055120","15887.82","680.34","17491.97"
4,"52167697395055120","6448.49","2458.24","21482.22"
5,"52167697395055120","7145.0599999999995","2243.44","26383.84"
6,"52167697395055120","5291.1900000000005","5895.77","25779.260000000002"
7,"52167697395055120","10091.630000000001","1763.46","34107.43000000001"
8,"52167697395055120","6363.639999999999","1656.4499999999998","38814.62000000001"
9,"52167697395055120","3046.4","8908.93","32952.09000000001"
10,"52167697395055120","10631.630000000001","0","43583.720000000016"
11,"52167697395055120","3811.2400000000002","0","47394.960000000014"
12,"52167697395055120","5033.2699999999995","2652.83","49775.400000000016"
1,"53853599680187584","0","4359.28","-4359.28"
2,"53853599680187584","9035.029999999999","3076.98","1598.7699999999995"
3,"53853599680187584","10586.13","882.02","11302.879999999997"
4,"53853599680187584","3882.29","1484.05","13701.119999999997"
5,"53853599680187584","5504.73","9729.31","9476.539999999997"
6,"53853599680187584","11779.09","53.91","21201.719999999998"
7,"53853599680187584","6578.730000000001","3481.79","24298.66"
8,"53853599680187584","9218.369999999999","2533.02","30984.01"
9,"53853599680187584","3494.3500000000004","2336.92","32141.44"
10,"53853599680187584","8233.619999999999","0","40375.06"
11,"53853599680187584","3077.5899999999997","514.3","42938.35"
12,"53853599680187584","6676.4400000000005","1043.51","48571.28"
1,"54341651974237336","5549.49","433.08","5116.41"
2,"54341651974237336","5387.41","3236.19","7267.629999999999"
3,"54341651974237336","5651.04","1792.21","11126.46"
4,"54341651974237336","300.19","8968.28","2458.369999999999"
5,"54341651974237336","4989.25","5249.03","2198.5899999999992"
6,"54341651974237336","1998.38","5149.79","-952.8200000000006"
7,"54341651974237336","8313.689999999999","300.38","7060.489999999998"
8,"54341651974237336","3083.9300000000003","3631.41","6513.009999999998"
9,"54341651974237336","5836.889999999999","0","12349.899999999998"
10,"54341651974237336","3490.6","513.24","15327.259999999998"
11,"54341651974237336","0","2187.03","13140.229999999998"
12,"54341651974237336","7095.54","2144.9700000000003","18090.799999999996"
2,"54867124575919928","3411.13","0","3411.13"
3,"54867124575919928","3068.3","0","6479.43"
5,"54867124575919928","0","0","6479.43"
6,"54867124575919928","1115.69","0","7595.120000000001"
7,"54867124575919928","327.39","0","7922.510000000001"
8,"54867124575919928","1156.06","856.8","8221.77"
9,"54867124575919928","0","966.1","7255.67"
10,"54867124575919928","0","0","7255.67"
11,"54867124575919928","0","1540.84","5714.83"
12,"54867124575919928","1702.5800000000002","508.31","6909.1"
1,"55407744489544544","3312.4400000000005","654.07","2658.3700000000003"
2,"55407744489544544","3983.0800000000004","533.3199999999999","6108.130000000001"
3,"55407744489544544","3288.61","5522.72","3874.020000000001"
4,"55407744489544544","5709.66","0","9583.68"
5,"55407744489544544","3399.8199999999997","2975.05","10008.45"
6,"55407744489544544","7339.11","2328.69","15018.87"
7,"55407744489544544","5232.780000000001","165.03","20086.620000000003"
8,"55407744489544544","1160.94","2719.51","18528.050000000003"
9,"55407744489544544","6043.52","636.99","23934.58"
10,"55407744489544544","5910.030000000001","4542.400000000001","25302.210000000003"
11,"55407744489544544","3977.17","4143.4","25135.980000000003"
12,"55407744489544544","8066.4","1746.16","31456.22"
1,"56070334394557256","5649.06","2748.5899999999997","2900.4700000000007"
2,"56070334394557256","2278.2799999999997","4861.57","317.18000000000075"
3,"56070334394557256","7865.630000000001","1151.72","7031.090000000002"
4,"56070334394557256","7707.710000000001","1996.4","12742.400000000003"
5,"56070334394557256","1624.08","2574.62","11791.860000000004"
6,"56070334394557256","4527.410000000001","1358.0900000000001","14961.180000000004"
7,"56070334394557256","7470.23","0","22431.410000000003"
8,"56070334394557256","1621.19","0","24052.600000000002"
9,"56070334394557256","10345.41","39.46","34358.55"
10,"56070334394557256","7925.669999999999","0","42284.22"
11,"56070334394557256","2052.94","1527.27","42809.89"
12,"56070334394557256","3200.5","0","46010.39"
